transaction_id,seller_id,transaction_date,month,gmv,commission_rate,commission_amount,shipping_fee,refund_amount,discrepancy_amount,net_payout,status,payment_method
TXN0000228,SLR00116,2024-12-07,2024-12,981.8,0.08,78.54,60,0.0,0.0,843.26,Processed,UPI
TXN0000229,SLR00069,2024-12-11,2024-12,1259.65,0.1,125.97,0,0.0,0.0,1133.68,Processed,NEFT
TXN0000230,SLR00076,2024-12-16,2024-12,1175.36,0.15,176.3,80,0.0,0.0,919.06,Processed,NEFT
TXN0000231,SLR00016,2024-11-10,2024-11,1325.18,0.12,159.02,100,0.0,0.0,1066.16,Processed,RTGS
TXN0000232,SLR00090,2024-11-26,2024-11,2825.4,0.15,423.81,60,0.0,0.0,2341.59,Processed,IMPS
TXN0000233,SLR00090,2024-12-18,2024-12,5375.67,0.15,806.35,60,3921.1,0.0,588.22,Processed,RTGS
TXN0000234,SLR00048,2024-12-04,2024-12,909.84,0.15,136.48,60,0.0,0.0,713.36,Processed,NEFT
TXN0000235,SLR00085,2024-11-24,2024-11,343.29,0.12,41.19,40,0.0,0.0,262.1,Processed,IMPS
TXN0000236,SLR00039,2024-12-10,2024-12,2149.22,0.15,322.38,60,0.0,0.0,1766.84,Processed,NEFT
TXN0000237,SLR00100,2024-11-27,2024-11,783.45,0.12,94.01,60,0.0,0.0,629.44,Processed,IMPS
TXN0000238,SLR00033,2024-10-21,2024-10,5001.75,0.1,500.18,0,0.0,0.0,4501.57,Processed,UPI
TXN0000239,SLR00094,2024-11-30,2024-11,532.53,0.15,79.88,0,302.41,0.0,150.24,Pending,RTGS
TXN0000240,SLR00101,2024-11-27,2024-11,391.66,0.1,39.17,60,0.0,0.0,292.49,Processed,IMPS
TXN0000241,SLR00023,2024-11-03,2024-11,1303.17,0.12,156.38,40,0.0,0.0,1106.79,Pending,NEFT
TXN0000242,SLR00010,2024-11-01,2024-11,135.84,0.15,20.38,80,0.0,0.0,35.46,Processed,NEFT
TXN0000243,SLR00118,2024-12-21,2024-12,625.83,0.12,75.1,40,0.0,0.0,510.73,Processed,NEFT
TXN0000244,SLR00069,2024-11-05,2024-11,738.18,0.1,73.82,0,0.0,0.0,664.36,Processed,UPI
TXN0000245,SLR00100,2024-12-06,2024-12,1428.77,0.12,171.45,60,0.0,0.0,1197.32,Processed,IMPS
TXN0000246,SLR00034,2024-12-02,2024-12,331.78,0.08,26.54,60,0.0,0.0,245.24,Processed,UPI
TXN0000247,SLR00052,2024-12-20,2024-12,381.69,0.15,57.25,60,207.23,0.0,57.21,Processed,RTGS
TXN0000248,SLR00095,2024-10-31,2024-10,4395.32,0.15,659.3,60,4048.84,0.0,-372.82,On Hold,UPI
TXN0000249,SLR00010,2024-11-05,2024-11,1079.06,0.15,161.86,60,0.0,0.0,857.2,Pending,UPI
TXN0000250,SLR00019,2024-11-26,2024-11,3095.07,0.15,464.26,60,0.0,0.0,2570.81,Processed,IMPS
TXN0000251,SLR00058,2024-10-10,2024-10,572.41,0.12,68.69,0,0.0,0.0,503.72,Pending,IMPS
TXN0000252,SLR00096,2024-12-31,2024-12,1027.27,0.15,154.09,40,0.0,0.0,833.18,Processed,UPI
TXN0000253,SLR00001,2024-11-06,2024-11,1418.62,0.12,170.23,0,0.0,0.0,1248.39,Processed,IMPS
TXN0000254,SLR00120,2024-10-31,2024-10,8929.06,0.15,1339.36,0,0.0,0.0,7589.7,Processed,IMPS
TXN0000255,SLR00069,2024-11-04,2024-11,844.6,0.1,84.46,0,0.0,0.0,760.14,Processed,NEFT
TXN0000256,SLR00109,2024-11-12,2024-11,898.28,0.12,107.79,0,0.0,0.0,790.49,Processed,IMPS
TXN0000257,SLR00004,2024-11-10,2024-11,4096.07,0.15,614.41,100,0.0,0.0,3381.66,Processed,NEFT
TXN0000258,SLR00016,2024-12-09,2024-12,695.22,0.12,83.43,0,0.0,0.0,611.79,Processed,IMPS
TXN0000259,SLR00024,2024-10-11,2024-10,1543.11,0.12,185.17,0,0.0,0.0,1357.94,Processed,IMPS
TXN0000260,SLR00080,2024-10-18,2024-10,3689.15,0.12,442.7,80,0.0,0.0,3166.45,Processed,NEFT
TXN0000261,SLR00119,2024-10-20,2024-10,549.49,0.08,43.96,40,0.0,0.0,465.53,Pending,UPI
TXN0000262,SLR00002,2024-10-30,2024-10,1650.04,0.08,132.0,40,0.0,0.0,1478.04,Processed,IMPS
TXN0000263,SLR00113,2024-11-19,2024-11,8907.61,0.08,712.61,40,0.0,0.0,8155.0,Processed,RTGS
TXN0000264,SLR00092,2024-12-28,2024-12,3312.91,0.15,496.94,40,0.0,0.0,2775.97,Processed,RTGS
TXN0000265,SLR00032,2024-10-20,2024-10,1543.67,0.12,185.24,40,0.0,0.0,1318.43,Processed,IMPS
TXN0000266,SLR00091,2024-12-30,2024-12,837.83,0.12,100.54,0,0.0,0.0,737.29,Processed,IMPS
TXN0000267,SLR00084,2024-10-28,2024-10,531.03,0.1,53.1,80,0.0,0.0,397.93,Processed,UPI
TXN0000268,SLR00024,2024-10-09,2024-10,335.02,0.12,40.2,0,0.0,0.0,294.82,Processed,IMPS
TXN0000269,SLR00012,2024-11-23,2024-11,6711.31,0.08,536.9,0,0.0,0.0,6174.41,Processed,NEFT
TXN0000270,SLR00050,2024-11-22,2024-11,5316.47,0.12,637.98,60,0.0,0.0,4618.49,Processed,NEFT
TXN0000271,SLR00035,2024-11-12,2024-11,498.43,0.08,39.87,40,384.65,0.0,33.91,Processed,IMPS
TXN0000272,SLR00033,2024-12-09,2024-12,1644.55,0.1,164.46,40,0.0,0.0,1440.09,Processed,NEFT
TXN0000273,SLR00033,2024-11-29,2024-11,1253.37,0.1,125.34,80,0.0,0.0,1048.03,Processed,NEFT
TXN0000274,SLR00061,2024-11-23,2024-11,4542.8,0.12,545.14,100,2887.37,0.0,1010.29,Processed,NEFT
TXN0000275,SLR00051,2024-10-08,2024-10,1736.04,0.08,138.88,80,0.0,0.0,1517.16,Processed,UPI
TXN0000276,SLR00043,2024-10-27,2024-10,1067.01,0.1,106.7,0,0.0,0.0,960.31,Processed,UPI
TXN0000277,SLR00101,2024-11-23,2024-11,572.48,0.1,57.25,100,0.0,0.0,415.23,Processed,NEFT
TXN0000278,SLR00012,2024-11-19,2024-11,1650.84,0.08,132.07,40,0.0,0.0,1478.77,Processed,NEFT
TXN0000279,SLR00067,2024-12-14,2024-12,722.11,0.12,86.65,0,0.0,0.0,635.46,Processed,IMPS
TXN0000280,SLR00065,2024-12-29,2024-12,1429.13,0.12,171.5,40,0.0,0.0,1217.63,Processed,NEFT
TXN0000281,SLR00033,2024-10-03,2024-10,1001.08,0.1,100.11,60,0.0,0.0,840.97,Processed,NEFT
TXN0000282,SLR00040,2024-12-13,2024-12,701.35,0.15,105.2,0,0.0,0.0,596.15,Processed,UPI
TXN0000283,SLR00074,2024-11-18,2024-11,341.28,0.15,51.19,60,0.0,0.0,230.09,Processed,NEFT
TXN0000284,SLR00043,2024-12-01,2024-12,2032.53,0.1,203.25,80,0.0,0.0,1749.28,Processed,IMPS
TXN0000285,SLR00044,2024-10-01,2024-10,1154.11,0.08,92.33,0,0.0,0.0,1061.78,Processed,NEFT
TXN0000286,SLR00029,2024-11-15,2024-11,9366.6,0.15,1404.99,60,0.0,0.0,7901.61,Processed,NEFT
TXN0000287,SLR00013,2024-11-08,2024-11,317.72,0.15,47.66,40,0.0,0.0,230.06,Processed,IMPS
TXN0000288,SLR00012,2024-11-19,2024-11,2322.4,0.08,185.79,40,0.0,0.0,2096.61,Processed,NEFT
TXN0000289,SLR00095,2024-11-23,2024-11,993.09,0.15,148.96,0,0.0,0.0,844.13,Processed,NEFT
TXN0000290,SLR00046,2024-12-08,2024-12,13625.66,0.15,2043.85,60,0.0,0.0,11521.81,Processed,IMPS
TXN0000291,SLR00002,2024-12-09,2024-12,2119.14,0.08,169.53,40,0.0,0.0,1909.61,Pending,IMPS
TXN0000292,SLR00115,2024-12-17,2024-12,1619.1,0.15,242.86,80,0.0,0.0,1296.24,Processed,IMPS
TXN0000293,SLR00114,2024-10-29,2024-10,996.13,0.15,149.42,100,0.0,0.0,746.71,Processed,NEFT
TXN0000294,SLR00035,2024-12-02,2024-12,471.66,0.08,37.73,100,0.0,0.0,333.93,Processed,IMPS
TXN0000295,SLR00087,2024-10-29,2024-10,1593.47,0.15,239.02,0,1471.8,0.0,-117.35,On Hold,NEFT
TXN0000296,SLR00081,2024-11-04,2024-11,208.77,0.08,16.7,0,0.0,0.0,192.07,Processed,RTGS
TXN0000297,SLR00090,2024-11-25,2024-11,220.62,0.15,33.09,40,0.0,0.0,147.53,Processed,NEFT
TXN0000298,SLR00008,2024-12-02,2024-12,3695.7,0.08,295.66,60,0.0,70.38,3410.42,Discrepancy,NEFT
TXN0000299,SLR00093,2024-10-04,2024-10,132.35,0.15,19.85,100,0.0,0.0,12.5,Processed,NEFT
TXN0000300,SLR00026,2024-11-19,2024-11,747.33,0.15,112.1,80,675.26,0.0,-120.03,On Hold,IMPS
TXN0000301,SLR00074,2024-11-13,2024-11,311.39,0.15,46.71,60,0.0,0.0,204.68,Processed,RTGS
TXN0000302,SLR00090,2024-12-25,2024-12,676.57,0.15,101.49,0,0.0,0.0,575.08,Processed,IMPS
TXN0000303,SLR00034,2024-12-26,2024-12,1368.48,0.08,109.48,80,0.0,0.0,1179.0,Processed,IMPS
TXN0000304,SLR00115,2024-11-21,2024-11,3574.09,0.15,536.11,0,0.0,0.0,3037.98,Processed,RTGS
TXN0000305,SLR00105,2024-10-22,2024-10,4727.54,0.08,378.2,0,0.0,0.0,4349.34,Processed,NEFT
TXN0000306,SLR00007,2024-11-29,2024-11,364.04,0.1,36.4,80,0.0,0.0,247.64,Processed,NEFT
TXN0000307,SLR00068,2024-10-17,2024-10,626.94,0.15,94.04,60,0.0,0.0,472.9,Processed,NEFT
TXN0000308,SLR00058,2024-12-19,2024-12,141925.87,0.12,17031.1,0,0.0,0.0,124894.77,Processed,UPI
TXN0000309,SLR00117,2024-12-08,2024-12,812.39,0.15,121.86,40,0.0,0.0,650.53,Processed,NEFT
TXN0000310,SLR00114,2024-10-04,2024-10,380.45,0.15,57.07,0,0.0,0.0,323.38,Processed,IMPS
TXN0000311,SLR00109,2024-11-20,2024-11,464.54,0.12,55.74,60,0.0,0.0,348.8,Processed,RTGS
TXN0000312,SLR00075,2024-12-15,2024-12,818.14,0.15,122.72,0,0.0,0.0,695.42,Processed,UPI
TXN0000313,SLR00029,2024-12-12,2024-12,684.52,0.15,102.68,80,0.0,0.0,501.84,Pending,RTGS
TXN0000314,SLR00120,2024-12-24,2024-12,827.79,0.15,124.17,40,0.0,0.0,663.62,Processed,NEFT
TXN0000315,SLR00036,2024-10-04,2024-10,1068.8,0.15,160.32,40,0.0,0.0,868.48,Processed,IMPS
TXN0000316,SLR00089,2024-10-11,2024-10,1059.88,0.08,84.79,0,0.0,0.0,975.09,Processed,UPI
TXN0000317,SLR00021,2024-12-22,2024-12,348.42,0.15,52.26,0,0.0,0.0,296.16,Processed,UPI
TXN0000318,SLR00036,2024-11-24,2024-11,1708.2,0.15,256.23,60,0.0,0.0,1391.97,Processed,IMPS
TXN0000319,SLR00010,2024-10-18,2024-10,1268.08,0.15,190.21,60,0.0,0.0,1017.87,Processed,UPI
TXN0000320,SLR00101,2024-11-29,2024-11,1990.02,0.1,199.0,0,0.0,0.0,1791.02,Processed,NEFT
TXN0000321,SLR00073,2024-10-24,2024-10,140.14,0.1,14.01,60,111.78,0.0,-45.65,On Hold,NEFT
TXN0000322,SLR00024,2024-10-07,2024-10,1323.74,0.12,158.85,80,0.0,0.0,1084.89,Processed,NEFT
TXN0000323,SLR00064,2024-11-03,2024-11,101.22,0.12,12.15,40,0.0,0.0,49.07,Processed,UPI
TXN0000324,SLR00099,2024-11-18,2024-11,888.3,0.1,88.83,0,0.0,0.0,799.47,Processed,RTGS
TXN0000325,SLR00049,2024-11-11,2024-11,2415.17,0.15,362.28,40,0.0,0.0,2012.89,Pending,IMPS
TXN0000326,SLR00099,2024-10-28,2024-10,3846.56,0.1,384.66,60,0.0,0.0,3401.9,Processed,UPI
TXN0000327,SLR00112,2024-11-28,2024-11,1638.2,0.12,196.58,0,0.0,0.0,1441.62,Processed,IMPS
TXN0000328,SLR00036,2024-11-11,2024-11,2466.29,0.15,369.94,40,0.0,0.0,2056.35,Pending,RTGS
TXN0000329,SLR00082,2024-11-13,2024-11,766.01,0.15,114.9,60,0.0,0.0,591.11,Processed,RTGS
TXN0000330,SLR00113,2024-11-18,2024-11,595.26,0.08,47.62,100,0.0,0.0,447.64,Processed,UPI
TXN0000331,SLR00103,2024-11-05,2024-11,27758.84,0.12,3331.06,40,0.0,0.0,24387.78,Processed,NEFT
TXN0000332,SLR00096,2024-11-23,2024-11,2958.96,0.15,443.84,0,0.0,0.0,2515.12,Processed,NEFT
TXN0000333,SLR00024,2024-11-02,2024-11,268.38,0.12,32.21,60,0.0,0.0,176.17,Pending,IMPS
TXN0000334,SLR00023,2024-10-11,2024-10,136.78,0.12,16.41,0,0.0,0.0,120.37,Processed,NEFT
TXN0000335,SLR00062,2024-11-30,2024-11,627.61,0.12,75.31,0,0.0,0.0,552.3,Processed,NEFT
TXN0000336,SLR00096,2024-10-03,2024-10,4583.61,0.15,687.54,60,0.0,0.0,3836.07,Processed,UPI
TXN0000337,SLR00037,2024-12-09,2024-12,1162.68,0.12,139.52,100,0.0,0.0,923.16,Processed,IMPS
TXN0000338,SLR00012,2024-10-07,2024-10,76.03,0.08,6.08,80,0.0,0.0,-10.05,On Hold,RTGS
TXN0000339,SLR00113,2024-11-14,2024-11,886.47,0.08,70.92,0,0.0,0.0,815.55,Processed,NEFT
TXN0000340,SLR00055,2024-10-29,2024-10,1093.48,0.15,164.02,80,0.0,0.0,849.46,Processed,NEFT
TXN0000341,SLR00013,2024-12-23,2024-12,60.41,0.15,9.06,0,0.0,0.0,51.35,Processed,UPI
TXN0000342,SLR00023,2024-10-09,2024-10,1128.9,0.12,135.47,0,0.0,0.0,993.43,Processed,NEFT
TXN0000343,SLR00089,2024-12-23,2024-12,325.04,0.08,26.0,100,0.0,0.0,199.04,Processed,IMPS
TXN0000344,SLR00099,2024-10-06,2024-10,121.19,0.1,12.12,100,0.0,0.0,9.07,Processed,NEFT
TXN0000345,SLR00105,2024-10-04,2024-10,7520.66,0.08,601.65,0,0.0,0.0,6919.01,Processed,NEFT
TXN0000346,SLR00030,2024-11-01,2024-11,308.24,0.1,30.82,0,0.0,0.0,277.42,Processed,RTGS
TXN0000347,SLR00017,2024-10-26,2024-10,492.38,0.12,59.09,0,0.0,0.0,433.29,Pending,IMPS
TXN0000348,SLR00113,2024-10-03,2024-10,484.59,0.08,38.77,60,0.0,0.0,385.82,Pending,UPI
TXN0000349,SLR00062,2024-12-19,2024-12,1099.58,0.12,131.95,80,719.47,0.0,168.16,Processed,NEFT
TXN0000350,SLR00084,2024-10-20,2024-10,9132.3,0.1,913.23,0,0.0,0.0,8219.07,Processed,NEFT
TXN0000351,SLR00112,2024-10-31,2024-10,261.01,0.12,31.32,40,0.0,0.0,189.69,Processed,NEFT
TXN0000352,SLR00089,2024-10-17,2024-10,758.87,0.08,60.71,0,0.0,0.0,698.16,Processed,NEFT
TXN0000353,SLR00086,2024-11-30,2024-11,1267.79,0.12,152.13,0,0.0,0.0,1115.66,Processed,NEFT
TXN0000354,SLR00013,2024-12-25,2024-12,386.62,0.15,57.99,80,0.0,0.0,248.63,Processed,IMPS
TXN0000355,SLR00059,2024-10-15,2024-10,744.37,0.1,74.44,80,0.0,0.0,589.93,Processed,UPI
TXN0000356,SLR00019,2024-12-12,2024-12,2238.14,0.15,335.72,0,0.0,0.0,1902.42,Processed,IMPS
TXN0000357,SLR00049,2024-10-28,2024-10,442.82,0.15,66.42,0,0.0,0.0,376.4,Processed,NEFT
TXN0000358,SLR00100,2024-11-29,2024-11,730.43,0.12,87.65,0,0.0,0.0,642.78,Processed,IMPS
TXN0000359,SLR00012,2024-12-29,2024-12,653.52,0.08,52.28,40,0.0,0.0,561.24,Processed,IMPS
TXN0000360,SLR00061,2024-11-02,2024-11,968.19,0.12,116.18,0,0.0,0.0,852.01,Processed,IMPS
TXN0000361,SLR00105,2024-11-17,2024-11,1468.18,0.08,117.45,60,0.0,0.0,1290.73,Processed,NEFT
TXN0000362,SLR00019,2024-10-22,2024-10,2216.92,0.15,332.54,40,0.0,0.0,1844.38,Processed,RTGS
TXN0000363,SLR00076,2024-12-17,2024-12,11215.65,0.15,1682.35,0,0.0,0.0,9533.3,Processed,NEFT
TXN0000364,SLR00009,2024-12-17,2024-12,45.14,0.15,6.77,80,0.0,0.0,-41.63,On Hold,NEFT
TXN0000365,SLR00071,2024-12-31,2024-12,897.07,0.15,134.56,0,0.0,0.0,762.51,Processed,IMPS
TXN0000366,SLR00028,2024-10-15,2024-10,213.3,0.15,32.0,80,0.0,0.0,101.3,Processed,NEFT
TXN0000367,SLR00078,2024-10-21,2024-10,690.6,0.1,69.06,60,0.0,0.0,561.54,Processed,NEFT
TXN0000368,SLR00095,2024-11-09,2024-11,3155.94,0.15,473.39,80,0.0,0.0,2602.55,Processed,UPI
TXN0000369,SLR00052,2024-10-14,2024-10,4616.31,0.15,692.45,0,0.0,0.0,3923.86,Pending,UPI
TXN0000370,SLR00083,2024-12-14,2024-12,4883.7,0.12,586.04,60,0.0,0.0,4237.66,Processed,NEFT
TXN0000371,SLR00111,2024-10-04,2024-10,4828.79,0.12,579.45,0,0.0,0.0,4249.34,Processed,IMPS
TXN0000372,SLR00016,2024-11-09,2024-11,890.05,0.12,106.81,100,0.0,0.0,683.24,Processed,NEFT
TXN0000373,SLR00117,2024-12-13,2024-12,5873.68,0.15,881.05,60,0.0,0.0,4932.63,Processed,NEFT
TXN0000374,SLR00069,2024-12-26,2024-12,7451.87,0.1,745.19,40,0.0,0.0,6666.68,Processed,UPI
TXN0000375,SLR00099,2024-11-18,2024-11,1295.38,0.1,129.54,40,0.0,0.0,1125.84,Pending,IMPS
TXN0000376,SLR00012,2024-11-20,2024-11,4503.83,0.08,360.31,80,0.0,0.0,4063.52,Processed,RTGS
TXN0000377,SLR00025,2024-12-31,2024-12,1152.26,0.15,172.84,100,0.0,0.0,879.42,Processed,IMPS
TXN0000378,SLR00052,2024-10-26,2024-10,5956.74,0.15,893.51,80,0.0,0.0,4983.23,Processed,UPI
TXN0000379,SLR00085,2024-10-10,2024-10,903.25,0.12,108.39,80,0.0,0.0,714.86,Processed,IMPS
TXN0000380,SLR00100,2024-12-15,2024-12,527.73,0.12,63.33,80,0.0,0.0,384.4,Processed,IMPS
TXN0000381,SLR00053,2024-12-28,2024-12,286.01,0.08,22.88,60,0.0,0.0,203.13,Processed,IMPS
TXN0000382,SLR00023,2024-12-20,2024-12,890.38,0.12,106.85,0,0.0,0.0,783.53,Processed,RTGS
TXN0000383,SLR00016,2024-11-01,2024-11,1213.5,0.12,145.62,0,0.0,0.0,1067.88,Processed,NEFT
TXN0000384,SLR00057,2024-10-14,2024-10,352.47,0.1,35.25,60,234.29,0.0,22.93,Processed,IMPS
TXN0000385,SLR00039,2024-12-29,2024-12,812.3,0.15,121.84,40,0.0,0.0,650.46,Processed,NEFT
TXN0000386,SLR00109,2024-11-08,2024-11,582.97,0.12,69.96,60,0.0,0.0,453.01,Processed,IMPS
TXN0000387,SLR00053,2024-12-27,2024-12,301.16,0.08,24.09,0,0.0,0.0,277.07,Processed,IMPS
TXN0000388,SLR00042,2024-12-16,2024-12,3801.16,0.15,570.17,60,0.0,0.0,3170.99,Processed,UPI
TXN0000389,SLR00058,2024-10-16,2024-10,4695.15,0.12,563.42,0,0.0,0.0,4131.73,Processed,UPI
TXN0000390,SLR00039,2024-12-12,2024-12,3780.91,0.15,567.14,40,0.0,0.0,3173.77,Processed,NEFT
TXN0000391,SLR00014,2024-10-06,2024-10,991.3,0.12,118.96,40,0.0,0.0,832.34,Processed,NEFT
TXN0000392,SLR00095,2024-11-14,2024-11,1067.57,0.15,160.14,0,0.0,0.0,907.43,Pending,IMPS
TXN0000393,SLR00005,2024-12-08,2024-12,306.19,0.12,36.74,80,0.0,0.0,189.45,Processed,NEFT
TXN0000394,SLR00035,2024-11-24,2024-11,1803.64,0.08,144.29,60,0.0,0.0,1599.35,Processed,IMPS
TXN0000395,SLR00087,2024-12-24,2024-12,1344.21,0.15,201.63,80,0.0,0.0,1062.58,Processed,NEFT
TXN0000396,SLR00093,2024-11-17,2024-11,33280.83,0.15,4992.12,0,0.0,0.0,28288.71,Processed,UPI
TXN0000397,SLR00107,2024-10-09,2024-10,4042.11,0.15,606.32,0,0.0,0.0,3435.79,Processed,IMPS
TXN0000398,SLR00075,2024-12-04,2024-12,1600.86,0.15,240.13,0,0.0,0.0,1360.73,Processed,IMPS
TXN0000399,SLR00018,2024-12-22,2024-12,1043.22,0.15,156.48,0,0.0,0.0,886.74,Processed,NEFT
TXN0000400,SLR00111,2024-11-13,2024-11,3646.66,0.12,437.6,0,0.0,0.0,3209.06,Processed,IMPS
TXN0000401,SLR00076,2024-10-02,2024-10,365.44,0.15,54.82,0,0.0,0.0,310.62,Processed,NEFT
TXN0000402,SLR00009,2024-11-23,2024-11,4305.14,0.15,645.77,80,0.0,0.0,3579.37,Processed,IMPS
TXN0000403,SLR00074,2024-12-02,2024-12,297.5,0.15,44.62,100,0.0,0.0,152.88,Processed,IMPS
TXN0000404,SLR00058,2024-10-14,2024-10,559.01,0.12,67.08,100,0.0,0.0,391.93,Processed,NEFT
TXN0000405,SLR00108,2024-11-25,2024-11,120.81,0.15,18.12,100,0.0,0.0,2.69,Processed,NEFT
TXN0000406,SLR00017,2024-11-16,2024-11,2291.34,0.12,274.96,40,0.0,0.0,1976.38,Processed,IMPS
TXN0000407,SLR00102,2024-12-21,2024-12,1480.17,0.15,222.03,60,0.0,0.0,1198.14,Processed,NEFT
TXN0000408,SLR00007,2024-11-28,2024-11,559.04,0.1,55.9,0,0.0,0.0,503.14,Processed,NEFT
TXN0000409,SLR00046,2024-12-30,2024-12,359.61,0.15,53.94,0,258.9,0.0,46.77,Processed,NEFT
TXN0000410,SLR00013,2024-10-20,2024-10,5735.71,0.15,860.36,80,0.0,0.0,4795.35,Processed,UPI
TXN0000411,SLR00040,2024-11-25,2024-11,934.19,0.15,140.13,80,0.0,0.0,714.06,Processed,RTGS
TXN0000412,SLR00042,2024-10-23,2024-10,436.7,0.15,65.5,80,255.6,0.0,35.6,Processed,RTGS
TXN0000413,SLR00009,2024-12-06,2024-12,11007.36,0.15,1651.1,80,0.0,0.0,9276.26,Processed,RTGS
TXN0000414,SLR00050,2024-12-23,2024-12,498.46,0.12,59.82,0,0.0,0.0,438.64,Processed,IMPS
TXN0000415,SLR00027,2024-11-04,2024-11,4299.87,0.12,515.98,40,0.0,0.0,3743.89,Processed,RTGS
TXN0000416,SLR00066,2024-12-18,2024-12,275.56,0.15,41.33,40,0.0,0.0,194.23,Processed,NEFT
TXN0000417,SLR00005,2024-12-08,2024-12,716.28,0.12,85.95,100,417.63,0.0,112.7,Processed,IMPS
TXN0000418,SLR00029,2024-12-01,2024-12,2003.7,0.15,300.56,100,0.0,0.0,1603.14,Processed,UPI
TXN0000419,SLR00037,2024-11-29,2024-11,1023.1,0.12,122.77,60,0.0,0.0,840.33,Processed,RTGS
TXN0000420,SLR00038,2024-11-25,2024-11,1469.26,0.1,146.93,0,0.0,0.0,1322.33,Processed,NEFT
TXN0000421,SLR00083,2024-12-15,2024-12,574.44,0.12,68.93,0,0.0,0.0,505.51,Processed,IMPS
TXN0000422,SLR00008,2024-11-04,2024-11,161.2,0.08,12.9,40,0.0,0.0,108.3,Processed,IMPS
TXN0000423,SLR00112,2024-11-11,2024-11,6365.78,0.12,763.89,80,0.0,0.0,5521.89,Processed,IMPS
TXN0000424,SLR00109,2024-11-01,2024-11,618.07,0.12,74.17,0,343.41,0.0,200.49,Processed,IMPS
TXN0000425,SLR00065,2024-10-12,2024-10,1551.25,0.12,186.15,0,0.0,0.0,1365.1,Processed,UPI
TXN0000426,SLR00086,2024-11-05,2024-11,2546.18,0.12,305.54,40,0.0,0.0,2200.64,Processed,UPI
TXN0000427,SLR00116,2024-11-27,2024-11,1588.44,0.08,127.08,100,0.0,0.0,1361.36,Processed,NEFT
TXN0000428,SLR00017,2024-11-01,2024-11,468.57,0.12,56.23,60,0.0,0.0,352.34,Processed,NEFT
TXN0000429,SLR00071,2024-11-29,2024-11,4410.39,0.15,661.56,60,2336.81,0.0,1352.02,Processed,UPI
TXN0000430,SLR00089,2024-12-12,2024-12,2031.27,0.08,162.5,40,0.0,0.0,1828.77,Pending,RTGS
TXN0000431,SLR00045,2024-12-18,2024-12,1392.04,0.12,167.04,0,0.0,0.0,1225.0,Processed,NEFT
TXN0000432,SLR00004,2024-12-25,2024-12,1353.84,0.15,203.08,0,1028.86,0.0,121.9,Processed,IMPS
TXN0000433,SLR00036,2024-11-18,2024-11,8256.16,0.15,1238.42,80,0.0,0.0,6937.74,Processed,UPI
TXN0000434,SLR00070,2024-11-13,2024-11,456.65,0.08,36.53,80,0.0,0.0,340.12,Processed,RTGS
TXN0000435,SLR00031,2024-10-04,2024-10,1804.98,0.15,270.75,40,0.0,0.0,1494.23,Processed,IMPS
TXN0000436,SLR00019,2024-12-03,2024-12,581.52,0.15,87.23,40,0.0,0.0,454.29,Processed,UPI
TXN0000437,SLR00061,2024-11-11,2024-11,107.39,0.12,12.89,80,0.0,0.0,14.5,Processed,RTGS
TXN0000438,SLR00108,2024-10-24,2024-10,104.03,0.15,15.6,60,0.0,0.0,28.43,Processed,NEFT
TXN0000439,SLR00054,2024-12-02,2024-12,324.55,0.08,25.96,0,0.0,0.0,298.59,Processed,UPI
TXN0000440,SLR00039,2024-10-28,2024-10,497.64,0.15,74.65,40,0.0,0.0,382.99,Processed,NEFT
TXN0000441,SLR00091,2024-11-15,2024-11,14876.52,0.12,1785.18,60,0.0,0.0,13031.34,Processed,UPI
TXN0000442,SLR00074,2024-11-03,2024-11,2535.3,0.15,380.3,60,0.0,0.0,2095.0,Processed,RTGS
TXN0000443,SLR00090,2024-11-13,2024-11,2824.29,0.15,423.64,100,0.0,0.0,2300.65,Processed,IMPS
TXN0000444,SLR00019,2024-11-05,2024-11,510.56,0.15,76.58,80,0.0,0.0,353.98,Processed,NEFT
TXN0000445,SLR00039,2024-12-16,2024-12,1180.38,0.15,177.06,0,0.0,0.0,1003.32,Processed,NEFT
TXN0000446,SLR00067,2024-12-29,2024-12,17455.04,0.12,2094.6,60,0.0,0.0,15300.44,Pending,NEFT
TXN0000447,SLR00045,2024-11-05,2024-11,255.37,0.12,30.64,40,0.0,0.0,184.73,Processed,UPI
TXN0000448,SLR00013,2024-12-11,2024-12,1895.97,0.15,284.4,60,0.0,0.0,1551.57,Processed,RTGS
TXN0000449,SLR00114,2024-10-02,2024-10,7582.17,0.15,1137.33,60,0.0,0.0,6384.84,Processed,UPI
TXN0000450,SLR00092,2024-12-06,2024-12,3495.15,0.15,524.27,60,0.0,0.0,2910.88,Processed,UPI
TXN0000451,SLR00058,2024-10-25,2024-10,9526.64,0.12,1143.2,80,0.0,0.0,8303.44,Processed,NEFT
TXN0000452,SLR00020,2024-10-11,2024-10,1415.78,0.12,169.89,60,0.0,0.0,1185.89,Processed,UPI
TXN0000453,SLR00092,2024-10-31,2024-10,2262.31,0.15,339.35,80,0.0,0.0,1842.96,Processed,UPI
TXN0000454,SLR00072,2024-11-22,2024-11,1251.04,0.12,150.12,0,0.0,0.0,1100.92,Processed,NEFT
TXN0000455,SLR00061,2024-12-02,2024-12,2079.77,0.12,249.57,40,0.0,0.0,1790.2,Processed,RTGS
